created_at,id,id_str,text,truncated,entities,metadata,source,in_reply_to_status_id,in_reply_to_status_id_str,in_reply_to_user_id,in_reply_to_user_id_str,in_reply_to_screen_name,user,geo,coordinates,place,contributors,is_quote_status,retweet_count,favorite_count,favorited,retweeted,possibly_sensitive,lang
Sun Nov 10 14:05:17 +0000 2019,1193530069517586433,1193530069517586433,Segunda etapa do #enem hoje. Nem tô nervoso. https://t.co/F5f8Kt2YDr,False,"{'hashtags': [{'text': 'enem', 'indices': [17, 22]}], 'symbols': [], 'user_mentions': [], 'urls': [], 'media': [{'id': 1193530055978303489, 'id_str': '1193530055978303489', 'indices': [45, 68], 'media_url': 'http://pbs.twimg.com/tweet_video_thumb/EJBFQydWwAEC-lX.jpg', 'media_url_https': 'https://pbs.twimg.com/tweet_video_thumb/EJBFQydWwAEC-lX.jpg', 'url': 'https://t.co/F5f8Kt2YDr', 'display_url': 'pic.twitter.com/F5f8Kt2YDr', 'expanded_url': 'https://twitter.com/GustavoHaag96/status/1193530069517586433/photo/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'large': {'w': 400, 'h': 400, 'resize': 'fit'}, 'small': {'w': 400, 'h': 400, 'resize': 'fit'}, 'medium': {'w': 400, 'h': 400, 'resize': 'fit'}}}]}","{'iso_language_code': 'pt', 'result_type': 'recent'}","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,,,"{'id': 1113213950261383173, 'id_str': '1113213950261383173', 'name': 'Gustavo Haag', 'screen_name': 'GustavoHaag96', 'location': '', 'description': '', 'url': None, 'entities': {'description': {'urls': []}}, 'protected': False, 'followers_count': 10, 'friends_count': 39, 'listed_count': 0, 'created_at': 'Tue Apr 02 22:57:43 +0000 2019', 'favourites_count': 118, 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'verified': False, 'statuses_count': 57, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': 'F5F8FA', 'profile_background_image_url': None, 'profile_background_image_url_https': None, 'profile_background_tile': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1113223537639219200/blCvw6hK_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1113223537639219200/blCvw6hK_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/1113213950261383173/1554293292', 'profile_link_color': '1DA1F2', 'profile_sidebar_border_color': 'C0DEED', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'has_extended_profile': False, 'default_profile': True, 'default_profile_image': False, 'following': False, 'follow_request_sent': False, 'notifications': False, 'translator_type': 'none'}",,,,,False,0,5,False,False,False,pt
Sun Nov 10 14:05:12 +0000 2019,1193530045903646720,1193530045903646720,"eu indo fazer o Enem hoje 💤
#Enem #aprendicomoenem #mood https://t.co/lW2HNOsWJn",False,"{'hashtags': [{'text': 'Enem', 'indices': [28, 33]}, {'text': 'aprendicomoenem', 'indices': [34, 50]}, {'text': 'mood', 'indices': [51, 56]}], 'symbols': [], 'user_mentions': [], 'urls': [], 'media': [{'id': 1193530043827466246, 'id_str': '1193530043827466246', 'indices': [57, 80], 'media_url': 'http://pbs.twimg.com/media/EJBFQFMXsAYu_Z_.jpg', 'media_url_https': 'https://pbs.twimg.com/media/EJBFQFMXsAYu_Z_.jpg', 'url': 'https://t.co/lW2HNOsWJn', 'display_url': 'pic.twitter.com/lW2HNOsWJn', 'expanded_url': 'https://twitter.com/Vitoriasuamee/status/1193530045903646720/photo/1', 'type': 'photo', 'sizes': {'medium': {'w': 493, 'h': 489, 'resize': 'fit'}, 'small': {'w': 493, 'h': 489, 'resize': 'fit'}, 'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'large': {'w': 493, 'h': 489, 'resize': 'fit'}}}]}","{'iso_language_code': 'pt', 'result_type': 'recent'}","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,,,"{'id': 856606210988134401, 'id_str': '856606210988134401', 'name': 'susu', 'screen_name': 'Vitoriasuamee', 'location': 'Belo Jardim, Brasil', 'description': 'Princesa da Disney, famosa, namorada do bon jovi e de vez em quando mentirosa', 'url': None, 'entities': {'description': {'urls': []}}, 'protected': False, 'followers_count': 45, 'friends_count': 85, 'listed_count': 0, 'created_at': 'Mon Apr 24 20:30:10 +0000 2017', 'favourites_count': 2668, 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'verified': False, 'statuses_count': 1126, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': 'F5F8FA', 'profile_background_image_url': None, 'profile_background_image_url_https': None, 'profile_background_tile': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1181930250395115520/kn1-piLl_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1181930250395115520/kn1-piLl_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/856606210988134401/1558575211', 'profile_link_color': '1DA1F2', 'profile_sidebar_border_color': 'C0DEED', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'has_extended_profile': True, 'default_profile': True, 'default_profile_image': False, 'following': False, 'follow_request_sent': False, 'notifications': False, 'translator_type': 'none'}",,,,,False,1,0,False,False,False,pt
Sun Nov 10 14:05:09 +0000 2019,1193530034486681600,1193530034486681600,"O principal assunto da semana não podia ser outro, se não a liberdade do ex-presidente Lula.
Você pode ser a favor… https://t.co/tdMLqknEna",True,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/tdMLqknEna', 'expanded_url': 'https://twitter.com/i/web/status/1193530034486681600', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [116, 139]}]}","{'iso_language_code': 'pt', 'result_type': 'recent'}","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,,,"{'id': 1162179835122409474, 'id_str': '1162179835122409474', 'name': 'papodeze', 'screen_name': 'papodeze', 'location': '', 'description': 'Um podcast de boteco sobre a loucura que é viver no Brasil. Bebe uma com a gente, e vamos trocar uma ideia marota.\nhttps://t.co/zHpxoUSOXB', 'url': 'https://t.co/TfNXOLELEv', 'entities': {'url': {'urls': [{'url': 'https://t.co/TfNXOLELEv', 'expanded_url': 'http://facebook.com/papodezeoficial', 'display_url': 'facebook.com/papodezeoficial', 'indices': [0, 23]}]}, 'description': {'urls': [{'url': 'https://t.co/zHpxoUSOXB', 'expanded_url': 'http://instagram.com/papodezeoficial', 'display_url': 'instagram.com/papodezeoficial', 'indices': [115, 138]}]}}, 'protected': False, 'followers_count': 82, 'friends_count': 188, 'listed_count': 0, 'created_at': 'Fri Aug 16 01:50:52 +0000 2019', 'favourites_count': 354, 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'verified': False, 'statuses_count': 225, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': 'F5F8FA', 'profile_background_image_url': None, 'profile_background_image_url_https': None, 'profile_background_tile': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1162211196675612678/7_K5cEFb_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1162211196675612678/7_K5cEFb_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/1162179835122409474/1566873293', 'profile_link_color': '1DA1F2', 'profile_sidebar_border_color': 'C0DEED', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'has_extended_profile': False, 'default_profile': True, 'default_profile_image': False, 'following': False, 'follow_request_sent': False, 'notifications': False, 'translator_type': 'none'}",,,,,False,0,1,False,False,,pt
Sun Nov 10 14:04:55 +0000 2019,1193529975779004421,1193529975779004421,"Não vou para o #Enem #Enem2019  pq pra mim já deu, sem noção os assuntos das matérias que foi escolhidas pra esse a… https://t.co/pCMFCHxzFi",True,"{'hashtags': [{'text': 'Enem', 'indices': [15, 20]}, {'text': 'Enem2019', 'indices': [21, 30]}], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/pCMFCHxzFi', 'expanded_url': 'https://twitter.com/i/web/status/1193529975779004421', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}]}","{'iso_language_code': 'pt', 'result_type': 'recent'}","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,,,"{'id': 58264504, 'id_str': '58264504', 'name': 'Claudia', 'screen_name': 'ClaudiaSebast', 'location': 'Vitória, Brasil', 'description': 'Buscando a cada dia o sonho de viver na alegria de #JESUS.', 'url': None, 'entities': {'description': {'urls': []}}, 'protected': False, 'followers_count': 131, 'friends_count': 1040, 'listed_count': 1, 'created_at': 'Sun Jul 19 18:52:09 +0000 2009', 'favourites_count': 352, 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'verified': False, 'statuses_count': 3688, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': '000000', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme11/bg.gif', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme11/bg.gif', 'profile_background_tile': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/840236199407149058/3e02JmBu_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/840236199407149058/3e02JmBu_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/58264504/1350094716', 'profile_link_color': '981CEB', 'profile_sidebar_border_color': '000000', 'profile_sidebar_fill_color': '000000', 'profile_text_color': '000000', 'profile_use_background_image': False, 'has_extended_profile': True, 'default_profile': False, 'default_profile_image': False, 'following': False, 'follow_request_sent': False, 'notifications': False, 'translator_type': 'none'}",,,,,False,0,0,False,False,,pt
Sun Nov 10 14:04:47 +0000 2019,1193529942123917313,1193529942123917313,OMG😱FLATCON #flatcon #terraplana #flatearth #domingou #enem https://t.co/B0xeg0sOrG,False,"{'hashtags': [{'text': 'flatcon', 'indices': [12, 20]}, {'text': 'terraplana', 'indices': [21, 32]}, {'text': 'flatearth', 'indices': [33, 43]}, {'text': 'domingou', 'indices': [44, 53]}, {'text': 'enem', 'indices': [54, 59]}], 'symbols': [], 'user_mentions': [], 'urls': [], 'media': [{'id': 1193529930899959808, 'id_str': '1193529930899959808', 'indices': [60, 83], 'media_url': 'http://pbs.twimg.com/media/EJBFJggWsAAfwZZ.jpg', 'media_url_https': 'https://pbs.twimg.com/media/EJBFJggWsAAfwZZ.jpg', 'url': 'https://t.co/B0xeg0sOrG', 'display_url': 'pic.twitter.com/B0xeg0sOrG', 'expanded_url': 'https://twitter.com/DavesTerraPlana/status/1193529942123917313/photo/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'small': {'w': 510, 'h': 680, 'resize': 'fit'}, 'large': {'w': 1536, 'h': 2048, 'resize': 'fit'}, 'medium': {'w': 900, 'h': 1200, 'resize': 'fit'}}}]}","{'iso_language_code': 'en', 'result_type': 'recent'}","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,,"{'id': 1182797994950909953, 'id_str': '1182797994950909953', 'name': 'Daves Terra Plana FLAT EARTH 🥏#SDV', 'screen_name': 'DavesTerraPlana', 'location': '', 'description': 'Canal Daves TERRA PLANA #terraplana #flatearth #tierraplana #terreplate #flatcheerde #terrapiata https://t.co/vZ02yhPIuW', 'url': 'https://t.co/vZ02yhPIuW', 'entities': {'url': {'urls': [{'url': 'https://t.co/vZ02yhPIuW', 'expanded_url': 'https://www.youtube.com/channel/UCiS3L6w-S3zlEVC5Ppb2DVQ', 'display_url': 'youtube.com/channel/UCiS3L…', 'indices': [0, 23]}]}, 'description': {'urls': [{'url': 'https://t.co/vZ02yhPIuW', 'expanded_url': 'https://www.youtube.com/channel/UCiS3L6w-S3zlEVC5Ppb2DVQ', 'display_url': 'youtube.com/channel/UCiS3L…', 'indices': [97, 120]}]}}, 'protected': False, 'followers_count': 30, 'friends_count': 111, 'listed_count': 0, 'created_at': 'Fri Oct 11 23:20:02 +0000 2019', 'favourites_count': 84, 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'verified': False, 'statuses_count': 104, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': 'F5F8FA', 'profile_background_image_url': None, 'profile_background_image_url_https': None, 'profile_background_tile': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1193329779522584576/thJtNHXg_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1193329779522584576/thJtNHXg_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/1182797994950909953/1573346966', 'profile_link_color': '1DA1F2', 'profile_sidebar_border_color': 'C0DEED', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'has_extended_profile': False, 'default_profile': True, 'default_profile_image': False, 'following': False, 'follow_request_sent': False, 'notifications': False, 'translator_type': 'none'}",,,,,False,7,13,False,False,False,en
Sun Nov 10 14:04:35 +0000 2019,1193529892283060224,1193529892283060224,"Eu vendo o #showdosatrasados2019 quando sair da prova.

#Enem #showdosatrasados https://t.co/gvV4I0uhul",False,"{'hashtags': [{'text': 'showdosatrasados2019', 'indices': [11, 32]}, {'text': 'Enem', 'indices': [56, 61]}, {'text': 'showdosatrasados', 'indices': [62, 79]}], 'symbols': [], 'user_mentions': [], 'urls': [], 'media': [{'id': 1193529884066406406, 'id_str': '1193529884066406406', 'indices': [80, 103], 'media_url': 'http://pbs.twimg.com/media/EJBFGyCXYAYLW_w.jpg', 'media_url_https': 'https://pbs.twimg.com/media/EJBFGyCXYAYLW_w.jpg', 'url': 'https://t.co/gvV4I0uhul', 'display_url': 'pic.twitter.com/gvV4I0uhul', 'expanded_url': 'https://twitter.com/LucasRehsur/status/1193529892283060224/photo/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'medium': {'w': 720, 'h': 594, 'resize': 'fit'}, 'small': {'w': 680, 'h': 561, 'resize': 'fit'}, 'large': {'w': 720, 'h': 594, 'resize': 'fit'}}}]}","{'iso_language_code': 'pt', 'result_type': 'recent'}","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,,,"{'id': 1192959176445693953, 'id_str': '1192959176445693953', 'name': 'Lucas Costa', 'screen_name': 'LucasRehsur', 'location': 'Natal', 'description': '', 'url': None, 'entities': {'description': {'urls': []}}, 'protected': False, 'followers_count': 3, 'friends_count': 22, 'listed_count': 0, 'created_at': 'Sat Nov 09 00:16:55 +0000 2019', 'favourites_count': 5, 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'verified': False, 'statuses_count': 5, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': 'F5F8FA', 'profile_background_image_url': None, 'profile_background_image_url_https': None, 'profile_background_tile': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1192959771776880641/5rNtGt6y_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1192959771776880641/5rNtGt6y_normal.jpg', 'profile_link_color': '1DA1F2', 'profile_sidebar_border_color': 'C0DEED', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'has_extended_profile': True, 'default_profile': True, 'default_profile_image': False, 'following': False, 'follow_request_sent': False, 'notifications': False, 'translator_type': 'none'}",,,,,False,3,13,False,False,False,pt
Sun Nov 10 14:04:30 +0000 2019,1193529870397128704,1193529870397128704,"@jairbolsonaro @minsaude Querido PRESIDENTE, E VOU REPETIR PRA @NatuzaNery e @gcamarotti entenderem, QUERIDO PRESID… https://t.co/OQErq3vm0o",True,"{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'jairbolsonaro', 'name': 'Jair M. Bolsonaro', 'id': 128372940, 'id_str': '128372940', 'indices': [0, 14]}, {'screen_name': 'minsaude', 'name': 'Ministério da Saúde', 'id': 37717107, 'id_str': '37717107', 'indices': [15, 24]}, {'screen_name': 'NatuzaNery', 'name': 'Natuza Nery', 'id': 61198788, 'id_str': '61198788', 'indices': [63, 74]}, {'screen_name': 'gcamarotti', 'name': 'Gerson Camarotti', 'id': 133008925, 'id_str': '133008925', 'indices': [77, 88]}], 'urls': [{'url': 'https://t.co/OQErq3vm0o', 'expanded_url': 'https://twitter.com/i/web/status/1193529870397128704', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}]}","{'iso_language_code': 'pt', 'result_type': 'recent'}","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1.193529030198354e+18,1193529030198353925,128372940.0,128372940,jairbolsonaro,"{'id': 1053798173687324672, 'id_str': '1053798173687324672', 'name': 'valeskadalto', 'screen_name': 'valeskadalto1', 'location': 'Marataízes/ES', 'description': 'INSPETORA PENITENCIÁRIA\nCaixa2, Robô, MAV, BOT, Miliciana Digital, Bolsominion, GADO...👍 (tudo isso+NÃO GRITO LULADRÃO LIVRE)\n#DireitaSegueDireita 🇧🇷', 'url': None, 'entities': {'description': {'urls': []}}, 'protected': False, 'followers_count': 3064, 'friends_count': 4979, 'listed_count': 0, 'created_at': 'Sun Oct 21 00:00:38 +0000 2018', 'favourites_count': 19865, 'utc_offset': None, 'time_zone': None, 'geo_enabled': True, 'verified': False, 'statuses_count': 18555, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': 'F5F8FA', 'profile_background_image_url': None, 'profile_background_image_url_https': None, 'profile_background_tile': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1192609828214054912/VzazJ9zN_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1192609828214054912/VzazJ9zN_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/1053798173687324672/1570591080', 'profile_link_color': '1DA1F2', 'profile_sidebar_border_color': 'C0DEED', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'has_extended_profile': True, 'default_profile': True, 'default_profile_image': False, 'following': False, 'follow_request_sent': False, 'notifications': False, 'translator_type': 'none'}",,,"{'id': 'fce7dec1bdf19944', 'url': 'https://api.twitter.com/1.1/geo/id/fce7dec1bdf19944.json', 'place_type': 'city', 'name': 'Marataízes', 'full_name': 'Marataízes, Brasil', 'country_code': 'BR', 'country': 'Brazil', 'contained_within': [], 'bounding_box': {'type': 'Polygon', 'coordinates': [[[-40.9518983, -21.1903492], [-40.804706, -21.1903492], [-40.804706, -20.995083], [-40.9518983, -20.995083]]]}, 'attributes': {}}",,False,0,3,False,False,False,pt
Sun Nov 10 14:04:21 +0000 2019,1193529832526819329,1193529832526819329,#enem https://t.co/zhTL4s5l4M,False,"{'hashtags': [{'text': 'enem', 'indices': [0, 5]}], 'symbols': [], 'user_mentions': [], 'urls': [], 'media': [{'id': 1193529588380577792, 'id_str': '1193529588380577792', 'indices': [6, 29], 'media_url': 'http://pbs.twimg.com/ext_tw_video_thumb/1193529588380577792/pu/img/vE2-KWHTp0PKpdXE.jpg', 'media_url_https': 'https://pbs.twimg.com/ext_tw_video_thumb/1193529588380577792/pu/img/vE2-KWHTp0PKpdXE.jpg', 'url': 'https://t.co/zhTL4s5l4M', 'display_url': 'pic.twitter.com/zhTL4s5l4M', 'expanded_url': 'https://twitter.com/LaySalles12/status/1193529832526819329/video/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'small': {'w': 383, 'h': 680, 'resize': 'fit'}, 'large': {'w': 720, 'h': 1280, 'resize': 'fit'}, 'medium': {'w': 675, 'h': 1200, 'resize': 'fit'}}}]}","{'iso_language_code': 'und', 'result_type': 'recent'}","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,,,"{'id': 1049793316370419713, 'id_str': '1049793316370419713', 'name': 'morenaa', 'screen_name': 'LaySalles12', 'location': 'Porto Velho, Brasil', 'description': '😍😍', 'url': None, 'entities': {'description': {'urls': []}}, 'protected': False, 'followers_count': 405, 'friends_count': 785, 'listed_count': 0, 'created_at': 'Tue Oct 09 22:46:45 +0000 2018', 'favourites_count': 2148, 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'verified': False, 'statuses_count': 1993, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': 'F5F8FA', 'profile_background_image_url': None, 'profile_background_image_url_https': None, 'profile_background_tile': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1175914577604861952/ScfjiK3g_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1175914577604861952/ScfjiK3g_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/1049793316370419713/1559360190', 'profile_link_color': '1DA1F2', 'profile_sidebar_border_color': 'C0DEED', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'has_extended_profile': False, 'default_profile': True, 'default_profile_image': False, 'following': False, 'follow_request_sent': False, 'notifications': False, 'translator_type': 'none'}",,,,,False,1,12,False,False,False,und
Sun Nov 10 14:03:45 +0000 2019,1193529683624767489,1193529683624767489,"Como eu odeioooo "" Exatas "" vou chuta que nem o @gabigol , @Brunohenrique e o #arrascaeta 🤣❤ ⭕⚫ Vai #Flamengo ❤🤤… https://t.co/C6WSq8Vphq",True,"{'hashtags': [{'text': 'arrascaeta', 'indices': [78, 89]}, {'text': 'Flamengo', 'indices': [100, 109]}], 'symbols': [], 'user_mentions': [{'screen_name': 'gabigol', 'name': 'Gabriel Barbosa', 'id': 189307961, 'id_str': '189307961', 'indices': [48, 56]}, {'screen_name': 'Brunohenrique', 'name': 'brunohenrique 2️⃣7️⃣', 'id': 738740531203805184, 'id_str': '738740531203805184', 'indices': [59, 73]}], 'urls': [{'url': 'https://t.co/C6WSq8Vphq', 'expanded_url': 'https://twitter.com/i/web/status/1193529683624767489', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [114, 137]}]}","{'iso_language_code': 'pt', 'result_type': 'recent'}","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,,,"{'id': 1703404699, 'id_str': '1703404699', 'name': 'Tenho um nome escroto 👻', 'screen_name': 'jorgiane_lira', 'location': '', 'description': '🍀 #Sonho, #pedagogia ♥️', 'url': None, 'entities': {'description': {'urls': []}}, 'protected': False, 'followers_count': 537, 'friends_count': 207, 'listed_count': 1, 'created_at': 'Tue Aug 27 01:08:56 +0000 2013', 'favourites_count': 15833, 'utc_offset': None, 'time_zone': None, 'geo_enabled': True, 'verified': False, 'statuses_count': 7867, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': 'E00F48', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_tile': True, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1175897122987761673/8IgWDSxI_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1175897122987761673/8IgWDSxI_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/1703404699/1532277240', 'profile_link_color': 'FFCC4D', 'profile_sidebar_border_color': 'FFFFFF', 'profile_sidebar_fill_color': 'D1ABA2', 'profile_text_color': 'DF8297', 'profile_use_background_image': True, 'has_extended_profile': True, 'default_profile': False, 'default_profile_image': False, 'following': False, 'follow_request_sent': False, 'notifications': False, 'translator_type': 'none'}",,,,,False,0,2,False,False,False,pt
Sun Nov 10 14:03:37 +0000 2019,1193529647763480577,1193529647763480577,"Gente qualquer dúvida na hora do #Enem chutem ""C"". https://t.co/lfkLhuhexr",False,"{'hashtags': [{'text': 'Enem', 'indices': [33, 38]}], 'symbols': [], 'user_mentions': [], 'urls': [], 'media': [{'id': 1193529638758297602, 'id_str': '1193529638758297602', 'indices': [51, 74], 'media_url': 'http://pbs.twimg.com/tweet_video_thumb/EJBE4gMWsAI3pid.jpg', 'media_url_https': 'https://pbs.twimg.com/tweet_video_thumb/EJBE4gMWsAI3pid.jpg', 'url': 'https://t.co/lfkLhuhexr', 'display_url': 'pic.twitter.com/lfkLhuhexr', 'expanded_url': 'https://twitter.com/yurimariano48/status/1193529647763480577/photo/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'medium': {'w': 214, 'h': 284, 'resize': 'fit'}, 'small': {'w': 214, 'h': 284, 'resize': 'fit'}, 'large': {'w': 214, 'h': 284, 'resize': 'fit'}}}]}","{'iso_language_code': 'pt', 'result_type': 'recent'}","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,,,"{'id': 2385926208, 'id_str': '2385926208', 'name': 'Make Bangu Great Again', 'screen_name': 'yurimariano48', 'location': 'Bangu (o bairro não a cadeia) ', 'description': 'Eu não sou anti-social. Eu só não gosto das pessoas.', 'url': None, 'entities': {'description': {'urls': []}}, 'protected': False, 'followers_count': 146, 'friends_count': 582, 'listed_count': 0, 'created_at': 'Wed Mar 12 23:07:00 +0000 2014', 'favourites_count': 32301, 'utc_offset': None, 'time_zone': None, 'geo_enabled': True, 'verified': False, 'statuses_count': 27530, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': '131516', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme14/bg.gif', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme14/bg.gif', 'profile_background_tile': True, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1183233595336527872/yU1zeNHw_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1183233595336527872/yU1zeNHw_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/2385926208/1573253263', 'profile_link_color': '009999', 'profile_sidebar_border_color': 'EEEEEE', 'profile_sidebar_fill_color': 'EFEFEF', 'profile_text_color': '333333', 'profile_use_background_image': True, 'has_extended_profile': True, 'default_profile': False, 'default_profile_image': False, 'following': False, 'follow_request_sent': False, 'notifications': False, 'translator_type': 'none'}",,,,,False,0,0,False,False,False,pt
